,model_name,preprocess,inference,loss,postprocess,working_time,bbox map50-95,bbox map50,bbox map75,size Mb
0,yolov8s_640_torch,0.17263212203979492,48.520641279220584,0.0011554718017578124,0.62972412109375,49.32415299415589,0.44713013660443024,0.6128303466761933,0.4841487193525761,21.527636528015137
1,yolov8s_640_openvino,0.285694694519043,44.63014326095581,0.0015972614288330077,0.8258162021636963,45.743251419067384,0.44715955428069376,0.6122970977854554,0.48472065691382404,42.871665954589844
2,yolov8s_640_openvino_half,0.28456687927246094,44.09937777519226,0.0018017292022705078,0.8234981536865235,45.20924453735351,0.44712792938176427,0.6122925571980213,0.48466690373882704,21.61725902557373
3,yolov8s_640_onnx,0.3434868335723877,59.37224187850952,0.0017235755920410156,0.9529814720153809,60.670433759689324,0.4471588638716728,0.6122967335800109,0.4847202248025864,42.76483345031738
4,yolov8s_640_onnx_simplify,0.35582590103149414,61.872372484207155,0.0016937255859375,1.020171880722046,63.25006399154663,0.4471588638716728,0.6122967335800109,0.4847202248025864,42.712862968444824
5,yolov8s_640_onnx_simplify_half,0.3541092872619629,70.74498910903931,0.0016039848327636717,1.056644296646118,72.15734667778015,0.4471588638716728,0.6122967335800109,0.4847202248025864,42.712862968444824
